adsorption_measurement/adsorption_energy,adsorption_measurement/doi,adsorption_measurement/external_note,adsorption_measurement/internal_note,adsorption_measurement/is_most_stable_site,adsorption_measurement/method/software,adsorption_measurement/method/exchange_correlation,adsorption_measurement/method/basis_set,adsorption_measurement/method/potentials,adsorption_measurement/method/is_spin_polarization,adsorption_measurement/method/is_zero_point_energy,adsorption_measurement/method/is_fixed_substrate,adsorption_measurement/bulk_surface_property_set/is_stretched,adsorption_measurement/bulk_surface_property_set/is_compressed,adsorption_measurement/bulk_surface_property_set/nano_number_of_atoms,adsorption_measurement/bulk_surface_property_set/termination,adsorption_measurement/bulk_surface_property_set/space_group,adsorption_measurement/bulk_surface_property_set/bulk_surface_material/name,adsorption_measurement/bulk_surface_property_set/primary_bulk_class/name,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_1,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_2,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_3,adsorption_measurement/bulk_surface_property_set/first_layer_composition,adsorption_measurement/bulk_surface_property_set/second_layer_composition,adsorption_measurement/bulk_surface_property_set/facet/name,adsorption_measurement/bulk_surface_property_set/cell_symmetry/name,adsorption_measurement/adsorbate_fraction/fraction,adsorption_measurement/adsorbate_fraction/numeric,adsorption_measurement/adsorbate_fraction/unit,adsorption_measurement/adsorbate_species/formula,adsorption_measurement/adsorbate_species/smiles,adsorption_measurement/adsorbate_species/name,adsorption_measurement/adsorbate_species/molecular_formula,adsorption_measurement/adsorbate_species/connectivity_smiles,adsorption_measurement/adsorption_site/site_name,adsorption_measurement/approver,adsorption_measurement/adsorption_reference_species_set/0/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/0/species/formula,adsorption_measurement/adsorption_reference_species_set/0/species/smiles,adsorption_measurement/adsorption_reference_species_set/0/species/name,adsorption_measurement/adsorption_reference_species_set/0/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/0/species/connectivity_smiles,adsorption_measurement/emn_user/first_name,adsorption_measurement/emn_user/last_name,adsorption_measurement/emn_user/affiliation,adsorption_measurement/emn_user/email,adsorption_measurement/adsorption_site,adsorption_measurement/bulk_surface_property_set/lattice_constant,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class/name,adsorption_measurement/adsorption_reference_species_set/1/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/1/species/formula,adsorption_measurement/adsorption_reference_species_set/1/species/smiles,adsorption_measurement/adsorption_reference_species_set/1/species/name,adsorption_measurement/adsorption_reference_species_set/1/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/1/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/first_layer_composition/name,adsorption_measurement/bulk_surface_property_set/second_layer_composition/name,adsorption_measurement/bulk_surface_property_set/facet,adsorption_measurement/adsorption_reference_species_set/2/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/2/species/formula,adsorption_measurement/adsorption_reference_species_set/2/species/smiles,adsorption_measurement/adsorption_reference_species_set/2/species/name,adsorption_measurement/adsorption_reference_species_set/2/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/2/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/cell_symmetry,adsorption_measurement/adsorption_reference_species_set/3/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/3/species/formula,adsorption_measurement/adsorption_reference_species_set/3/species/smiles,adsorption_measurement/adsorption_reference_species_set/3/species/name,adsorption_measurement/adsorption_reference_species_set/3/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/3/species/connectivity_smiles
-1.92,10.1016/j.susc.2005.04.028,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CO,[C]#[O],carbon monoxide,CO,[C][O],hcp,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.45,10.1016/j.susc.2005.04.028,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CO,[C]#[O],carbon monoxide,CO,[C][O],hcp,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.04,10.1016/j.susc.2005.04.028,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH3,[CH3],methyl,CH3,[CH3],top,,1,CH3,[CH3],methyl,CH3,[CH3],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.69,10.1016/j.susc.2005.04.028,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH3,[CH3],methyl,CH3,[CH3],top,,1,CH3,[CH3],methyl,CH3,[CH3],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.95,10.1016/j.susc.2005.04.028,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH2,[CH2],methylene,CH2,[CH2],bridge,,1,CH2,[CH2],methylene,CH2,[CH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.48,10.1016/j.susc.2005.04.028,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH2,[CH2],methylene,CH2,[CH2],bridge,,1,CH2,[CH2],methylene,CH2,[CH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.43,10.1016/j.susc.2005.04.028,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH,[CH],methyn,CH,[CH],fcc,,1,CH,[CH],methyn,CH,[CH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-5.9,10.1016/j.susc.2005.04.028,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,CH,[CH],methyn,CH,[CH],fcc,,1,CH,[CH],methyn,CH,[CH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.13,10.1016/j.susc.2005.04.028,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,OH,[OH],hydroxyl,HO,[OH],top,,1,OH,[OH],hydroxyl,HO,[OH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.68,10.1016/j.susc.2005.04.028,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,OH,[OH],hydroxyl,HO,[OH],top,,1,OH,[OH],hydroxyl,HO,[OH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.18,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.03,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,C,[C],"carbon, atomic",C,[C],fcc,,1,C,[C],"carbon, atomic",C,[C],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.54,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,C,[C],"carbon, atomic",C,[C],fcc,,1,C,[C],"carbon, atomic",C,[C],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.22,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,N,[N],"nitrogen, atomic",N,[N],fcc,,1,N,[N],"nitrogen, atomic",N,[N],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.77,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,N,[N],"nitrogen, atomic",N,[N],fcc,,1,N,[N],"nitrogen, atomic",N,[N],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.77,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,O,[O],"oxygen, atomic",O,[O],fcc,,1,O,[O],"oxygen, atomic",O,[O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.19,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,O,[O],"oxygen, atomic",O,[O],fcc,,1,O,[O],"oxygen, atomic",O,[O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.77,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,F,[F],"fluorine, atomic",F,[F],fcc,,1,F,[F],"fluorine, atomic",F,[F],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.41,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,F,[F],"fluorine, atomic",F,[F],fcc,,1,F,[F],"fluorine, atomic",F,[F],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.5,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,S,[S],"sulfur, atomic",S,[S],fcc,,1,S,[S],"sulfur, atomic",S,[S],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.98,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,S,[S],"sulfur, atomic",S,[S],fcc,,1,S,[S],"sulfur, atomic",S,[S],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.3,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,Cl,[Cl],"chlorine, atomic",Cl,[Cl],fcc,,1,Cl,[Cl],"chlorine, atomic",Cl,[Cl],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.89,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,Cl,[Cl],"chlorine, atomic",Cl,[Cl],fcc,,1,Cl,[Cl],"chlorine, atomic",Cl,[Cl],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.89,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,Cl,[Cl],"chlorine, atomic",Cl,[Cl],bridge,,1,Cl,[Cl],"chlorine, atomic",Cl,[Cl],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CO,[C]#[O],carbon monoxide,CO,[C][O],top,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CO,[C]#[O],carbon monoxide,CO,[C][O],fcc,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CO,[C]#[O],carbon monoxide,CO,[C][O],bridge,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.34,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH,[CH],methyn,CH,[CH],fcc,,1,CH,[CH],methyn,CH,[CH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.75,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH,[CH],methyn,CH,[CH],fcc,,1,CH,[CH],methyn,CH,[CH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.45,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH2,[CH2],methylene,CH2,[CH2],bridge,,1,CH2,[CH2],methylene,CH2,[CH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.97,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH2,[CH2],methylene,CH2,[CH2],bridge,,1,CH2,[CH2],methylene,CH2,[CH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.19,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH3,[CH3],methyl,CH3,[CH3],top,,1,CH3,[CH3],methyl,CH3,[CH3],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.86,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CH3,[CH3],methyl,CH3,[CH3],top,,1,CH3,[CH3],methyl,CH3,[CH3],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.27,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,COH,[C]O,,CHO,[C]O,fcc,,1,COH,[C]O,,CHO,[C]O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.7,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,COH,[C]O,,CHO,[C]O,fcc,,1,COH,[C]O,,CHO,[C]O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.33,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CHO,[CH]=O,formyl,CHO,[CH][O],top,,1,CHO,[CH]=O,formyl,CHO,[CH][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.97,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CHO,[CH]=O,formyl,CHO,[CH][O],top,,1,CHO,[CH]=O,formyl,CHO,[CH][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.69,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CN,[C]#N,cyanide,CN,[C][N],fcc,,1,CN,[C]#N,cyanide,CN,[C][N],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.27,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,CN,[C]#N,cyanide,CN,[C][N],fcc,,1,CN,[C]#N,cyanide,CN,[C][N],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.7,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,OH,[OH],hydroxyl,HO,[OH],bridge,,1,OH,[OH],hydroxyl,HO,[OH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.18,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,OH,[OH],hydroxyl,HO,[OH],bridge,,1,OH,[OH],hydroxyl,HO,[OH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NO,[N]=O,nitric oxide,NO,[N][O],top,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.06,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NO,[N]=O,nitric oxide,NO,[N][O],top,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.22,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH,[NH],,HN,[NH],fcc,,1,NH,[NH],,HN,[NH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.6,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH,[NH],,HN,[NH],fcc,,1,NH,[NH],,HN,[NH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.43,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH2,[NH2],,H2N,[NH2],bridge,,1,NH2,[NH2],,H2N,[NH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.9,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH2,[NH2],,H2N,[NH2],bridge,,1,NH2,[NH2],,H2N,[NH2],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.29,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH3,N,ammonia,H3N,N,top,,1,NH3,N,ammonia,H3N,N,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.00,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NH3,N,ammonia,H3N,N,top,,1,NH3,N,ammonia,H3N,N,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.26,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NOH,[N]O,,HNO,[N]O,fcc,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H,[H],"hydrogen, atomic",H,[H],,,,,,,,,,,,,,,,
-1.55,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,NOH,[N]O,,HNO,[N]O,fcc,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H,[H],"hydrogen, atomic",H,[H],,,,,,,,,,,,,,,,
-2.74,10.1016/j.susc.2014.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,HNO,N=O,,HNO,[NH][O],top,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H,[H],"hydrogen, atomic",H,[H],,,,,,,,,,,,,,,,
-2.26,10.1016/j.susc.2014.04.012,,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.18,4.18,4.18,,,(111),2x2,1/4,0.25,Au,HNO,N=O,,HNO,[NH][O],top,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H,[H],"hydrogen, atomic",H,[H],,,,,,,,,,,,,,,,
